# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 21 11:56:20 2022
#
# CONSTRAINT:  where (koi_pdisposition like 'CANDIDATE')
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
11462969,K06239.02,,CANDIDATE,CANDIDATE,,0,0,0,0,491.615168140,,,295.3512988,,,,,,6.31000,,,,,,,,,,,,,,,,2,q1_q16_tce,,,,,,,,,,295.566830,49.378029,13.893
5792202,K00841.05,,CANDIDATE,CANDIDATE,0.0000,1,0,0,0,499.473380000,1.1870000e-02,-1.1870000e-02,455.5672000,1.360000e-02,-1.360000e-02,0.7930,0.1590,-0.5600,12.24800,0.57500,-0.57500,1.6620e+03,1.120e+02,-1.120e+02,3.71,3.600e-01,-1.400e-01,191.0,,,0.31,0.10,-0.04,15.70,5,q1_q17_dr25_tce,5251.00,105.00,-105.00,4.581,0.010,-0.085,0.8170,0.0800,-0.0290,292.236760,41.085880,15.855
6221385,K06145.01,Kepler-1641 b,CONFIRMED,CANDIDATE,0.9370,0,0,0,0,19.672324000,1.1160000e-03,-1.1160000e-03,134.3013000,6.920000e-02,-6.920000e-02,0.7210,0.0100,-0.5380,4.81200,0.18100,-0.18100,6.4990e+02,3.390e+01,-3.390e+01,4.07,1.100e+00,-1.110e+00,908.0,,,160.98,129.20,-86.73,20.60,1,q1_q17_dr25_tce,6486.00,181.00,-227.00,4.136,0.246,-0.164,1.4850,0.4020,-0.4020,296.359440,41.574532,14.263
6221385,K06145.02,Kepler-1641 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,32.657035000,3.0330000e-03,-3.0330000e-03,152.8810000,1.140000e-01,-1.140000e-01,0.0070,0.4310,-0.0070,5.95300,0.23900,-0.23900,6.2040e+02,3.710e+01,-3.710e+01,3.73,1.010e+00,-1.010e+00,767.0,,,81.91,65.74,-44.13,17.90,2,q1_q17_dr25_tce,6486.00,181.00,-227.00,4.136,0.246,-0.164,1.4850,0.4020,-0.4020,296.359440,41.574532,14.263
6221385,K06145.03,,CANDIDATE,CANDIDATE,0.8020,0,0,0,0,7.313845400,6.8710000e-04,-6.8710000e-04,137.5610000,1.180000e-01,-1.180000e-01,0.8930,0.0260,-0.6100,2.27300,0.26600,-0.26600,2.4770e+02,3.070e+01,-3.070e+01,2.73,7.400e-01,-7.400e-01,1263.0,,,601.53,482.81,-324.09,9.20,3,q1_q17_dr25_tce,6486.00,181.00,-227.00,4.136,0.246,-0.164,1.4850,0.4020,-0.4020,296.359440,41.574532,14.263
11656928,K06242.01,,CANDIDATE,CANDIDATE,,0,0,0,0,212.435036740,,,239.8349648,,,,,,4.26000,,,,,,,,,,,,,,,,4,q1_q16_tce,,,,,,,,,,289.037720,49.712601,12.914
11566064,K00353.03,,CANDIDATE,CANDIDATE,0.9750,0,0,0,0,11.161938400,1.6770000e-04,-1.6770000e-04,133.5538000,1.300000e-02,-1.300000e-02,0.7390,0.2350,-0.5320,5.19500,0.40700,-0.40700,1.2440e+02,1.090e+01,-1.090e+01,1.97,3.400e-01,-4.100e-01,1093.0,,,337.23,163.60,-142.69,13.40,3,q1_q17_dr25_tce,6200.00,124.00,-124.00,4.072,0.188,-0.101,1.6400,0.2810,-0.3430,295.212680,49.562180,13.374
11656928,K06242.02,,CANDIDATE,CANDIDATE,,0,0,0,0,76.839945970,,,171.7707187,,,,,,3.11000,,,,,,,,,,,,,,,,5,q1_q16_tce,,,,,,,,,,289.037720,49.712601,12.914
11656928,K06242.03,,CANDIDATE,CANDIDATE,,0,0,0,0,78.866840000,3.0500000e-03,-3.0500000e-03,143.7314000,3.300000e-02,-3.300000e-02,0.2074,0.2603,-0.2074,4.50000,1.00000,-1.00000,8.6100e+01,1.700e+01,-1.700e+01,1.30,7.700e-01,-2.100e-01,573.0,,,25.44,45.85,-9.86,4.80,6,q1_q16_tce,6907.00,172.00,-237.00,4.264,0.097,-0.336,1.3810,0.8200,-0.2220,289.037720,49.712601,12.914
7825899,K00896.03,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,28.867210700,3.3800000e-04,-3.3800000e-04,156.1957800,9.350000e-03,-9.350000e-03,0.0410,0.4150,-0.0410,3.78200,0.31200,-0.31200,3.4710e+02,2.850e+01,-2.850e+01,1.51,1.400e-01,-5.000e-02,493.0,,,14.00,4.10,-1.98,12.00,3,q1_q17_dr25_tce,5191.00,103.00,-103.00,4.564,0.016,-0.088,0.8370,0.0780,-0.0300,293.061400,43.581360,15.258
6946681,K06150.01,,CANDIDATE,CANDIDATE,,0,0,0,0,48.952811300,,,139.6768278,,,,,,1.66000,,,,,,,,,,,,,,,,3,q1_q16_tce,,,,,,,,,,291.192930,42.494450,12.182
6946708,K06151.01,,CANDIDATE,CANDIDATE,,0,0,0,0,431.785560000,1.9360000e-02,-1.9360000e-02,507.3561000,2.730000e-02,-2.730000e-02,0.1960,0.2674,-0.1958,9.13500,0.86200,-0.86200,3.3260e+02,4.010e+01,-4.010e+01,1.36,4.700e-01,-9.000e-02,211.0,,,0.47,0.48,-0.10,9.40,1,q1_q16_tce,5642.00,175.00,-137.00,4.600,0.030,-0.207,0.7470,0.2580,-0.0500,291.200960,42.449989,14.401
11775507,K06245.01,,CANDIDATE,CANDIDATE,,0,0,0,0,144.102562000,2.8150000e-03,-2.8150000e-03,198.0696000,1.660000e-02,-1.660000e-02,0.0879,0.3602,-0.0879,2.75300,0.63300,-0.63300,1.7130e+02,3.300e+01,-3.300e+01,1.67,7.200e-01,-3.000e-01,437.0,,,8.64,11.25,-3.68,4.10,2,q1_q16_tce,6528.00,185.00,-252.00,4.257,0.151,-0.249,1.2600,0.5480,-0.2270,297.517820,49.917702,12.431
11775507,K06245.02,,CANDIDATE,CANDIDATE,,0,0,0,0,112.317402000,2.0420000e-03,-2.0420000e-03,241.6462000,1.170000e-02,-1.170000e-02,0.5434,0.4220,-0.3447,3.47100,0.48700,-0.48700,1.8240e+02,2.560e+01,-2.560e+01,1.77,7.600e-01,-3.200e-01,475.0,,,12.05,15.69,-5.13,7.80,3,q1_q16_tce,6528.00,185.00,-252.00,4.257,0.151,-0.249,1.2600,0.5480,-0.2270,297.517820,49.917702,12.431
11856178,K06246.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,9.133150620,3.1830000e-05,-3.1830000e-05,139.9861000,2.800000e-03,-2.800000e-03,0.2750,0.1760,-0.2750,2.15570,0.08350,-0.08350,2.3120e+02,1.170e+01,-1.170e+01,1.48,4.900e-01,-1.600e-01,900.0,,,155.42,149.48,-45.03,23.00,1,q1_q17_dr25_tce,6122.00,151.00,-182.00,4.487,0.054,-0.216,0.9640,0.3220,-0.1010,287.165040,50.113232,11.767
6768394,K02086.04,,CANDIDATE,CANDIDATE,,0,0,0,0,335.563110000,3.8820000e-02,-3.8820000e-02,340.6688000,6.440000e-02,-6.440000e-02,0.1200,0.3300,-0.1200,13.06000,2.30000,-2.30000,1.5800e+02,2.670e+01,-2.670e+01,1.83,1.010e+00,-4.700e-01,333.0,,,2.90,4.85,-1.49,7.20,4,q1_q16_tce,6200.00,160.00,-199.00,4.160,0.218,-0.280,1.4480,0.8010,-0.3700,288.961240,42.265011,13.959
10545066,K00337.02,,CANDIDATE,CANDIDATE,,0,0,0,0,154.607419000,4.2790000e-03,-4.2790000e-03,250.5204000,2.070000e-02,-2.070000e-02,0.0898,0.3465,-0.0897,9.22500,0.52400,-0.52400,2.7990e+02,2.290e+01,-2.290e+01,1.56,6.400e-01,-1.300e-01,340.0,,,3.16,3.79,-0.81,13.40,2,q1_q16_tce,6017.00,152.00,-176.00,4.508,0.038,-0.297,0.9310,0.3830,-0.0790,295.684810,47.748081,13.936
7663405,K01519.02,,CANDIDATE,CANDIDATE,0.7420,0,0,0,0,57.132855000,1.0690000e-03,-1.0690000e-03,152.9919000,1.400000e-02,-1.400000e-02,0.3200,0.1410,-0.3200,4.95800,0.37600,-0.37600,4.1410e+02,4.070e+01,-4.070e+01,1.81,1.300e-01,-1.700e-01,414.0,,,6.94,1.50,-1.64,11.00,2,q1_q17_dr25_tce,5157.00,77.00,-84.00,4.445,0.091,-0.049,0.9040,0.0640,-0.0880,283.478180,43.383781,15.369
11358389,K02163.03,,CANDIDATE,CANDIDATE,0.7910,0,0,0,0,28.225104900,3.3770000e-04,-3.3770000e-04,153.7452000,1.120000e-02,-1.120000e-02,0.7780,0.0370,-0.5410,2.35400,0.34200,-0.34200,2.0130e+02,2.800e+01,-2.800e+01,1.59,5.200e-01,-2.100e-01,625.0,,,36.13,35.82,-12.44,8.90,3,q1_q17_dr25_tce,6014.00,190.00,-211.00,4.436,0.072,-0.217,1.0210,0.3330,-0.1330,295.626590,49.130428,14.651
5706595,K02183.03,,CANDIDATE,CANDIDATE,0.4040,0,0,0,0,150.381954000,4.4010000e-03,-4.4010000e-03,205.2811000,1.960000e-02,-1.960000e-02,0.8920,0.0780,-0.6420,4.96800,0.47600,-0.47600,3.9610e+02,5.600e+01,-5.600e+01,2.26,3.100e-01,-1.600e-01,325.0,,,2.63,0.94,-0.50,7.80,3,q1_q17_dr25_tce,5569.00,75.00,-83.00,4.459,0.059,-0.110,0.9540,0.1280,-0.0690,292.171140,40.916309,15.198
12885212,K02184.02,,CANDIDATE,CANDIDATE,0.6380,0,0,0,0,95.906433000,1.2580000e-03,-1.2580000e-03,226.9210000,1.070000e-02,-1.070000e-02,0.5760,0.0090,-0.4880,4.08000,0.28500,-0.28500,8.3620e+02,8.080e+01,-8.080e+01,2.17,7.000e-02,-1.200e-01,288.0,,,1.63,0.20,-0.29,11.00,2,q1_q17_dr25_tce,4620.00,73.00,-82.00,4.564,0.052,-0.014,0.7360,0.0210,-0.0430,290.175020,52.220341,15.504
3548044,K02194.03,,CANDIDATE,CANDIDATE,0.4960,0,0,0,0,445.216850000,1.8120000e-02,-1.8120000e-02,202.8470000,3.960000e-02,-3.960000e-02,0.0000,0.4440,0.0000,16.37000,1.00000,-1.00000,2.1160e+02,2.060e+01,-2.060e+01,1.37,1.800e-01,-1.800e-01,237.0,,,0.74,0.29,-0.22,11.10,3,q1_q17_dr25_tce,5670.00,113.00,-102.00,4.387,0.138,-0.092,0.9500,0.1240,-0.1240,292.326450,38.657581,13.865
8168187,K02209.02,,CANDIDATE,CANDIDATE,0.9010,0,0,0,0,35.502865000,1.0710000e-03,-1.0710000e-03,150.4186000,2.570000e-02,-2.570000e-02,0.7830,0.0190,-0.5570,8.14900,0.78100,-0.78100,1.1590e+02,1.200e+01,-1.200e+01,2.18,5.200e-01,-3.500e-01,724.0,,,64.83,41.23,-21.51,11.00,2,q1_q17_dr25_tce,5528.00,88.00,-77.00,3.892,0.120,-0.120,1.8390,0.4400,-0.2930,292.714450,44.082329,14.310
9605514,K00945.03,,CANDIDATE,CANDIDATE,0.1370,0,0,0,0,66.789347000,1.1330000e-03,-1.1330000e-03,184.4713000,1.440000e-02,-1.440000e-02,0.6670,0.0490,-0.4840,4.08000,0.39700,-0.39700,3.5850e+02,4.180e+01,-4.180e+01,2.07,6.400e-01,-2.200e-01,490.0,,,13.61,12.37,-4.16,9.50,3,q1_q17_dr25_tce,6297.00,169.00,-225.00,4.448,0.052,-0.208,1.0310,0.3200,-0.1070,297.951600,46.264721,15.083
9418619,K06068.01,,CANDIDATE,CANDIDATE,0.0000,0,0,0,0,6.150251376,7.0000000e-07,-7.0000000e-07,134.4228253,8.790000e-05,-8.790000e-05,1.2700,0.2470,-0.1160,1.68923,0.00306,-0.00306,2.1287e+03,2.200e+00,-2.200e+00,100.03,3.446e+01,-3.793e+01,2251.0,,,6066.49,6163.40,-4172.88,471.00,1,q1_q17_dr25_tce,8914.00,246.00,-458.00,3.896,0.270,-0.180,2.8670,0.9880,-1.0870,297.181760,45.988441,10.622
7835312,K06164.01,,CANDIDATE,CANDIDATE,0.9590,0,0,0,0,29.512615300,5.8330000e-04,-5.8330000e-04,134.7234000,1.710000e-02,-1.710000e-02,0.1880,0.2690,-0.1880,6.31400,0.49200,-0.49200,1.8820e+02,2.290e+01,-2.290e+01,1.84,3.000e-01,-3.700e-01,678.0,,,49.95,21.25,-19.56,9.40,1,q1_q17_dr25_tce,5746.00,78.00,-78.00,4.189,0.176,-0.095,1.3510,0.2190,-0.2680,295.970790,43.529690,15.334
7908367,K06166.01,Kepler-1642 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.206430400,9.9360000e-04,-9.9360000e-04,134.0530000,1.120000e-01,-1.120000e-01,0.1040,0.3650,-0.1040,2.40700,0.12600,-0.12600,1.3372e+03,9.230e+01,-9.230e+01,5.41,2.220e+00,-2.450e+00,895.0,,,151.44,199.67,-111.51,16.20,2,q1_q17_dr25_tce,5254.00,203.00,-166.00,4.050,0.490,-0.245,1.5140,0.6230,-0.6850,297.212160,43.643719,14.130
7908367,K06166.02,Kepler-1642 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.651318900,6.0420000e-04,-6.0420000e-04,135.2890000,1.260000e-01,-1.260000e-01,0.0640,0.3890,-0.0640,2.13500,0.15100,-0.15100,1.0584e+03,8.000e+01,-8.000e+01,4.81,1.980e+00,-2.180e+00,1095.0,,,340.06,448.39,-250.39,15.30,1,q1_q17_dr25_tce,5254.00,203.00,-166.00,4.050,0.490,-0.245,1.5140,0.6230,-0.6850,297.212160,43.643719,14.130
4142847,K02210.02,Kepler-1143 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,210.631486000,1.5120000e-03,-1.5120000e-03,300.7229200,6.180000e-03,-6.180000e-03,0.6420,0.0160,-0.4930,8.41900,0.22300,-0.22300,1.6578e+03,6.520e+01,-6.520e+01,3.23,1.700e-01,-1.300e-01,234.0,,,0.71,0.13,-0.10,25.90,1,q1_q17_dr25_tce,4895.00,78.00,-78.00,4.589,0.018,-0.046,0.7590,0.0410,-0.0300,287.302830,39.289688,15.195
9221517,K02281.02,,CANDIDATE,CANDIDATE,,0,0,0,0,455.274050000,5.6540000e-02,-5.6540000e-02,367.9500000,1.440000e-02,-1.440000e-02,0.2429,0.3335,-0.2428,2.40000,1.10000,-1.10000,3.6600e+02,1.220e+02,-1.220e+02,1.54,3.400e-01,-1.100e-01,196.0,,,0.35,0.25,-0.08,4.50,2,q1_q16_tce,5178.00,172.00,-136.00,4.556,0.028,-0.149,0.8180,0.1860,-0.0560,293.131100,45.663551,13.829
11623629,K00365.02,,CANDIDATE,CANDIDATE,,0,0,0,0,117.761000000,2.2470000e-03,-2.2470000e-03,175.5599000,1.630000e-02,-1.630000e-02,0.2505,0.2007,-0.2504,3.45400,0.39900,-0.39900,5.3900e+01,8.200e+00,-8.200e+00,0.62,1.000e-01,-3.000e-02,337.0,,,3.06,1.40,-0.52,7.10,2,q1_q16_tce,5564.00,109.00,-104.00,4.522,0.033,-0.127,0.8500,0.1380,-0.0450,297.486910,49.623451,11.195
10730703,K02327.02,,CANDIDATE,CANDIDATE,,0,0,0,0,46.331703000,8.2850000e-04,-8.2850000e-04,173.2164000,1.600000e-02,-1.600000e-02,0.1484,0.3026,-0.1484,4.51400,0.41100,-0.41100,2.9990e+02,3.420e+01,-3.420e+01,1.39,5.200e-01,-1.000e-01,441.0,,,8.98,10.12,-2.09,9.40,2,q1_q17_dr24_tce,5477.00,163.00,-151.00,4.571,0.026,-0.252,0.8150,0.3060,-0.0600,291.657780,48.009312,15.378
4665571,K02393.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,0.766691517,1.2730000e-06,-1.2730000e-06,132.1966700,1.380000e-03,-1.380000e-03,0.3880,0.0530,-0.3880,1.26380,0.05070,-0.05070,2.4400e+02,1.010e+01,-1.010e+01,1.22,5.000e-02,-8.000e-02,1541.0,,,1334.22,188.87,-238.99,29.50,1,q1_q17_dr25_tce,4821.00,76.00,-76.00,4.529,0.060,-0.020,0.7880,0.0280,-0.0510,294.664700,39.783829,14.903
7289317,K02450.02,,CANDIDATE,CANDIDATE,0.9820,0,0,0,0,7.193119300,7.9720000e-05,-7.9720000e-05,137.2737000,1.020000e-02,-1.020000e-02,0.2960,0.1620,-0.2960,2.93500,0.21300,-0.21300,1.2560e+02,1.330e+01,-1.330e+01,1.12,1.500e-01,-1.100e-01,916.0,,,166.30,60.02,-39.02,10.70,2,q1_q17_dr25_tce,5518.00,74.00,-83.00,4.400,0.100,-0.100,1.0080,0.1370,-0.0990,294.009460,42.880772,14.834
7375348,K00266.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,47.743950900,3.3490000e-04,-3.3490000e-04,160.1590500,5.750000e-03,-5.750000e-03,0.9770,0.0140,-0.6920,2.99000,0.12900,-0.12900,9.6900e+01,7.300e+00,-7.300e+00,1.74,2.800e-01,-2.800e-01,575.0,,,25.84,11.59,-9.08,15.00,2,q1_q17_dr25_tce,5949.00,106.00,-118.00,4.272,0.120,-0.120,1.2920,0.2090,-0.2090,295.404330,42.981422,11.472
1432789,K00992.02,,CANDIDATE,CANDIDATE,0.9610,0,0,0,0,4.578343670,6.3820000e-05,-6.3820000e-05,132.2982000,1.090000e-02,-1.090000e-02,0.2320,0.2300,-0.2320,3.98700,0.28900,-0.28900,1.4070e+02,1.360e+01,-1.360e+01,1.44,2.300e-01,-2.100e-01,1206.0,,,499.41,210.40,-153.04,11.40,2,q1_q17_dr25_tce,5782.00,78.00,-78.00,4.280,0.137,-0.112,1.2200,0.1960,-0.1760,291.499420,37.059280,15.214
12266636,K01522.02,,CANDIDATE,CANDIDATE,0.9580,0,0,0,0,12.654896000,1.7400000e-04,-1.7400000e-04,134.6826000,1.300000e-02,-1.300000e-02,0.0090,0.4320,-0.0090,4.32500,0.28100,-0.28100,1.0060e+02,1.080e+01,-1.080e+01,1.02,2.800e-01,-1.600e-01,801.0,,,97.41,80.57,-35.35,10.40,2,q1_q17_dr25_tce,5833.00,157.00,-175.00,4.407,0.101,-0.188,1.0220,0.2880,-0.1550,295.806580,50.909801,14.264
7974634,K06168.01,,CANDIDATE,CANDIDATE,,0,0,0,0,131.258668000,3.6520000e-03,-3.6520000e-03,182.3187000,2.280000e-02,-2.280000e-02,0.4901,0.4832,-0.2885,4.89000,0.63900,-0.63900,1.5300e+02,2.020e+01,-2.020e+01,1.59,1.090e+00,-2.300e-01,433.0,,,8.31,17.61,-3.02,8.50,2,q1_q16_tce,6443.00,153.00,-215.00,4.325,0.086,-0.373,1.2480,0.8550,-0.1820,296.586980,43.766918,12.236
8182107,K07870.01,,CANDIDATE,CANDIDATE,0.9820,0,0,0,0,92.552007000,1.3100000e-03,-1.3100000e-03,221.5872000,1.030000e-02,-1.030000e-02,0.5130,0.0030,-0.4840,2.13500,0.42400,-0.42400,2.8260e+02,4.900e+01,-4.900e+01,2.10,6.000e-01,-4.000e-01,440.0,,,8.87,7.40,-3.78,7.30,1,q1_q17_dr25_tce,5808.00,156.00,-191.00,4.306,0.136,-0.187,1.2200,0.3470,-0.2320,297.067200,44.067600,14.452
7974634,K06168.02,,CANDIDATE,CANDIDATE,,0,0,0,0,75.072964000,4.9140000e-03,-4.9140000e-03,147.1591000,3.730000e-02,-3.730000e-02,0.2602,0.1842,-0.2601,9.21000,1.90000,-1.90000,7.4300e+01,1.480e+01,-1.480e+01,1.09,7.400e-01,-1.600e-01,522.0,,,17.51,37.10,-6.36,7.10,3,q1_q16_tce,6443.00,153.00,-215.00,4.325,0.086,-0.373,1.2480,0.8550,-0.1820,296.586980,43.766918,12.236
8163784,K06172.01,,CANDIDATE,CANDIDATE,,0,0,0,0,31.813489200,3.0230000e-04,-3.0230000e-04,137.8233100,7.710000e-03,-7.710000e-03,0.2316,0.3380,-0.2316,1.42200,0.35300,-0.35300,2.3420e+02,7.300e+01,-7.300e+01,1.18,4.400e-01,-9.000e-02,496.0,,,14.31,16.65,-3.67,5.20,2,q1_q16_tce,5505.00,197.00,-179.00,4.586,0.031,-0.221,0.7760,0.2880,-0.0610,291.066990,44.071201,14.458
2305866,K02610.02,,CANDIDATE,CANDIDATE,0.4410,0,0,0,0,115.230655000,2.0970000e-03,-2.0970000e-03,176.6440000,1.340000e-02,-1.340000e-02,0.9500,0.0020,-0.6590,17.73500,0.37300,-0.37300,1.6440e+02,8.000e+00,-8.000e+00,4.02,9.600e-01,-1.920e+00,632.0,,,37.80,26.92,-28.99,21.30,2,q1_q17_dr25_tce,6585.00,182.00,-250.00,3.813,0.448,-0.112,2.5170,0.6020,-1.2040,292.093320,37.613480,12.605
12206313,K02714.03,Kepler-401 d,CONFIRMED,CANDIDATE,0.9550,0,0,0,0,184.262741000,2.6940000e-03,-2.6940000e-03,255.2287000,1.120000e-02,-1.120000e-02,0.8850,0.0230,-0.6320,11.94000,0.23300,-0.23300,2.9220e+02,1.420e+01,-1.420e+01,2.57,4.400e-01,-4.300e-01,380.0,,,4.93,2.34,-1.80,21.10,3,q1_q17_dr25_tce,6115.00,122.00,-135.00,4.249,0.137,-0.112,1.2910,0.2160,-0.2160,290.082760,50.863480,13.312
5184911,K02719.02,,CANDIDATE,CANDIDATE,0.9900,0,0,0,0,106.259760000,2.6070000e-03,-2.6070000e-03,132.2417000,2.160000e-02,-2.160000e-02,0.2090,0.2430,-0.2090,6.10100,0.84900,-0.84900,3.5400e+02,5.530e+01,-5.530e+01,1.50,1.000e-01,-1.600e-01,303.0,,,1.99,0.53,-0.58,7.70,2,q1_q17_dr25_tce,4827.00,129.00,-144.00,4.508,0.084,-0.070,0.8230,0.0560,-0.0860,291.184970,40.311211,15.141
6436029,K02828.02,,CANDIDATE,CANDIDATE,0.7670,0,0,0,0,505.462916000,8.2920000e-03,-8.2920000e-03,458.0775500,8.630000e-03,-8.630000e-03,0.4890,0.0100,-0.4500,10.12700,0.38100,-0.38100,1.7240e+03,1.040e+02,-1.040e+02,3.46,2.800e-01,-3.500e-01,181.0,,,0.25,0.09,-0.07,17.60,2,q1_q17_dr25_tce,4817.00,184.00,-167.00,4.499,0.095,-0.114,0.8330,0.0680,-0.0840,289.538820,41.892818,15.768
7767162,K02869.02,,CANDIDATE,CANDIDATE,,0,0,0,0,274.743032000,8.6180000e-03,-8.6180000e-03,300.5018000,1.640000e-02,-1.640000e-02,0.4073,0.0684,-0.4073,9.13700,0.69800,-0.69800,3.0900e+02,2.840e+01,-2.840e+01,2.16,1.340e+00,-3.200e-01,330.0,,,2.82,5.35,-1.04,12.20,2,q1_q16_tce,6277.00,158.00,-206.00,4.306,0.116,-0.330,1.2070,0.7490,-0.1810,296.293550,43.403271,13.749
9478990,K00423.02,,CANDIDATE,CANDIDATE,,0,0,0,0,360.477635000,9.8770000e-03,-9.8770000e-03,253.9112000,2.010000e-02,-2.010000e-02,72.8480,28.1200,-10.4500,4.33200,0.95300,-0.95300,6.0400e+02,1.170e+02,-1.170e+02,11943.80,2.456e+03,-2.393e+03,339.0,,,3.11,1.79,-1.28,7.30,2,q1_q16_tce,6266.00,126.00,-134.00,4.101,0.161,-0.120,1.5220,0.3130,-0.3050,296.960270,46.034302,14.327
10793172,K02871.03,,CANDIDATE,CANDIDATE,,0,0,0,0,18.081142900,5.3160000e-04,-5.3160000e-04,140.5222000,3.320000e-02,-3.320000e-02,0.6214,0.0392,-0.4841,4.44000,1.00000,-1.00000,7.1200e+01,2.160e+01,-2.160e+01,0.75,3.300e-01,-5.000e-02,638.0,,,39.18,50.79,-9.05,5.70,3,q1_q17_dr24_tce,5693.00,163.00,-147.00,4.551,0.028,-0.302,0.8560,0.3700,-0.0650,290.201630,48.185822,14.754
10122538,K02926.03,Kepler-1388 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,20.956998500,1.7930000e-04,-1.7930000e-04,139.0766400,9.680000e-03,-9.680000e-03,0.1120,0.3340,-0.1120,3.49300,0.13400,-0.13400,1.9179e+03,9.090e+01,-9.090e+01,2.38,1.500e-01,-1.100e-01,363.0,,,4.11,0.87,-0.69,22.70,3,q1_q17_dr25_tce,3891.00,70.00,-86.00,4.718,0.018,-0.042,0.5640,0.0350,-0.0260,283.336060,47.174541,16.279
